"","outcome","exposure","nsnp","b","se","pval","pmid","year","author","consortium","subcategory","ncase","ncontrol","sample_size","unit","sex","population"
"990","Selenium","NPC1L1 inhibitor",1,0.515463917525773,0.969072164948454,0.594784941477696,23720494,2013,"Evans",NA,"Metal",NA,NA,2603,"SD","Males and females","European"
"991","Zinc","NPC1L1 inhibitor",1,-0.45360824742268,0.865979381443299,0.600411028614905,23720494,2013,"Evans",NA,"Metal",NA,NA,2603,"SD","Males and females","European"
"992","Zinc","NPC1L1 inhibitor",1,-0.45360824742268,0.867191176744987,0.600920278575017,23720494,2013,"Evans",NA,"Metal",NA,NA,2603,"SD","Males and females","European"
"993","Urate","NPC1L1 inhibitor",1,0.403362950509278,0.691845665004351,0.559876829123838,25811787,2015,"Huffman JE","GUGC","Other",NA,NA,7189,"SD (mg/dL)","Females","European"
"994","Urate","NPC1L1 inhibitor",1,0.403362950509278,0.690644400418557,0.559194379788291,25811787,2015,"Huffman JE","GUGC","Other",NA,NA,7189,"SD (mg/dL)","Females","European"
"995","Neo-agreeableness","NPC1L1 inhibitor",1,1.62474226804124,1.74587819666673,0.352052210069151,21173776,2012,"de Moor MH","GPC","Personality",NA,NA,17375,"arbitrary score","Males and females","European"
"996","Neo-agreeableness","NPC1L1 inhibitor",1,1.62474226804124,1.73814432989691,0.349913636679174,21173776,2012,"de Moor MH","GPC","Personality",NA,NA,17375,"arbitrary score","Males and females","European"
"997","Neo-conscientiousness","NPC1L1 inhibitor",1,-3.25154639175258,2.12577319587629,0.126119997562784,21173776,2012,"de Moor MH","GPC","Personality",NA,NA,17375,"arbitrary score","Males and females","European"
"998","Neo-conscientiousness","NPC1L1 inhibitor",1,-3.25154639175258,2.15100636083462,0.13062557219688,21173776,2012,"de Moor MH","GPC","Personality",NA,NA,17375,"arbitrary score","Males and females","European"
"999","Neo-extraversion","NPC1L1 inhibitor",1,-0.0969072164948454,2.19175257731959,0.964733434151334,21173776,2012,"de Moor MH","GPC","Personality",NA,NA,17375,"arbitrary score","Males and females","European"
"1000","Neo-extraversion","NPC1L1 inhibitor",1,-0.0969072164948454,2.19177444472383,0.964733785777777,21173776,2012,"de Moor MH","GPC","Personality",NA,NA,17375,"arbitrary score","Males and females","European"
"1001","Neo-neuroticism","NPC1L1 inhibitor",1,-0.85360824742268,2.69896907216495,0.751796089788706,21173776,2012,"de Moor MH","GPC","Personality",NA,NA,17375,"arbitrary score","Males and females","European"
"1002","Neo-neuroticism","NPC1L1 inhibitor",1,-0.85360824742268,2.70034655809614,0.751918539765583,21173776,2012,"de Moor MH","GPC","Personality",NA,NA,17375,"arbitrary score","Males and females","European"
"1003","Neo-openness to experience","NPC1L1 inhibitor",1,-2.31546391752577,2.00749118569124,0.2487414217651,21173776,2012,"de Moor MH","GPC","Personality",NA,NA,17375,"arbitrary score","Males and females","European"
"1004","Neo-openness to experience","NPC1L1 inhibitor",1,-2.31546391752577,1.99381443298969,0.245510292444934,21173776,2012,"de Moor MH","GPC","Personality",NA,NA,17375,"arbitrary score","Males and females","European"
"1005","Neuroticism","NPC1L1 inhibitor",1,0,0.103092783505155,1,27089181,2016,"Okbay","SSGAC","Personality",NA,NA,170911,"SD","Males and females","European"
"1006","Neuroticism","NPC1L1 inhibitor",1,0,0.103092783505155,1,27089181,2016,"Okbay","SSGAC","Personality",NA,NA,170911,"SD","Males and females","European"
"1007","Adiponectin","NPC1L1 inhibitor",1,0.115958762886598,0.138742268041237,0.403275637821385,22479202,2012,"Dastani Z","ADIPOGen","Protein",NA,NA,39883,"ln(mg/dL)","Males and females","Mixed"
"1008","Adiponectin","NPC1L1 inhibitor",1,0.115958762886598,0.139236015599141,0.404945344378822,22479202,2012,"Dastani Z","ADIPOGen","Protein",NA,NA,39883,"ln(mg/dL)","Males and females","Mixed"
"1009","2-choice reaction time","NPC1L1 inhibitor",1,-0.91340206185567,0.678470087187249,0.178216342115919,21130836,2011,"Luciano",NA,"Psychiatric / neurological",NA,NA,2602,"SD (milliseconds)","Males and females","European"
"1010","2-choice reaction time","NPC1L1 inhibitor",1,-0.91340206185567,0.672164948453608,0.174179639890953,21130836,2011,"Luciano",NA,"Psychiatric / neurological",NA,NA,2602,"SD (milliseconds)","Males and females","European"
"1011","4-choice reaction time","NPC1L1 inhibitor",1,0.0474226804123711,0.723727199386819,0.947755500696852,21130836,2011,"Luciano",NA,"Psychiatric / neurological",NA,NA,2829,"SD (milliseconds)","Males and females","European"
"1012","4-choice reaction time","NPC1L1 inhibitor",1,0.0474226804123711,0.723711340206186,0.947754357465131,21130836,2011,"Luciano",NA,"Psychiatric / neurological",NA,NA,2829,"SD (milliseconds)","Males and females","European"
"1013","8-choice reaction time","NPC1L1 inhibitor",1,-1.1340206185567,1.05776952292517,0.283681099972425,21130836,2011,"Luciano",NA,"Psychiatric / neurological",NA,NA,1382,"SD (milliseconds)","Males and females","European"
"1014","8-choice reaction time","NPC1L1 inhibitor",1,-1.1340206185567,1.05154639175258,0.280841292693571,21130836,2011,"Luciano",NA,"Psychiatric / neurological",NA,NA,1382,"SD (milliseconds)","Males and females","European"
"1015","Alzheimer's disease","NPC1L1 inhibitor",1,0.509278350515464,0.435051546391753,0.241753117342364,24162737,2013,"Lambert","IGAP","Psychiatric / neurological",17008,37154,54162,"log odds","Males and females","European"
"1016","Alzheimer's disease","NPC1L1 inhibitor",1,0.509278350515464,0.438083605331626,0.245026717027855,24162737,2013,"Lambert","IGAP","Psychiatric / neurological",17008,37154,54162,"log odds","Males and females","European"
"1017","Amygdala volume","NPC1L1 inhibitor",1,22.7567010309278,63.6824742268041,0.720832519817509,25607358,2015,"Hibar","ENIGMA","Psychiatric / neurological",NA,NA,30717,"mm3","Males and females","European"
"1018","Amygdala volume","NPC1L1 inhibitor",1,22.7567010309278,63.7239635086648,0.72100668113329,25607358,2015,"Hibar","ENIGMA","Psychiatric / neurological",NA,NA,30717,"mm3","Males and females","European"
"1019","Amyotrophic lateral sclerosis","NPC1L1 inhibitor",1,-0.991752577319588,0.476288659793814,0.0373195415622813,27455348,2016,"van Rheenen","Project MinE","Psychiatric / neurological",12577,23475,36052,"log odds","Males and females","European"
"1020","Amyotrophic lateral sclerosis","NPC1L1 inhibitor",1,-0.991752577319588,0.486713943852715,0.0415849664510651,27455348,2016,"van Rheenen","Project MinE","Psychiatric / neurological",12577,23475,36052,"log odds","Males and females","European"
"1021","Autism","NPC1L1 inhibitor",1,0.228828591051546,0.738144329896907,0.756556991256779,NA,2015,NA,"PGC","Psychiatric / neurological",4949,5314,10263,"log odds","Males and females","European"
"1022","Autism","NPC1L1 inhibitor",1,0.228828591051546,0.738506282334841,0.756672535429258,NA,2015,NA,"PGC","Psychiatric / neurological",4949,5314,10263,"log odds","Males and females","European"
"1023","Bipolar disorder","NPC1L1 inhibitor",1,0.135635368249897,0.703226311003041,0.84705620350962,21926972,2011,"Sklar P","PGC","Psychiatric / neurological",7481,9250,16731,"log odds","Males and females","European"
"1024","Bipolar disorder","NPC1L1 inhibitor",1,0.135635368249897,0.703092783505155,0.847027515770489,21926972,2011,"Sklar P","PGC","Psychiatric / neurological",7481,9250,16731,"log odds","Males and females","European"
"1025","Bulimia nervosa","NPC1L1 inhibitor",1,0.494845360824742,0.272663846916715,0.0695461871324673,23568457,2013,"Wade TD",NA,"Psychiatric / neurological",151,2291,2442,"log odds","Females","European"
"1026","Bulimia nervosa","NPC1L1 inhibitor",1,0.494845360824742,0.268041237113402,0.0648698702799591,23568457,2013,"Wade TD",NA,"Psychiatric / neurological",151,2291,2442,"log odds","Females","European"
"1027","Caudate volume","NPC1L1 inhibitor",1,112.878350515464,132.612918459899,0.394665657778108,25607358,2015,"Hibar","ENIGMA","Psychiatric / neurological",NA,NA,30717,"mm3","Males and females","European"
"1028","Caudate volume","NPC1L1 inhibitor",1,112.878350515464,132.121649484536,0.392910171668637,25607358,2015,"Hibar","ENIGMA","Psychiatric / neurological",NA,NA,30717,"mm3","Males and females","European"
"1029","Depressive symptoms","NPC1L1 inhibitor",1,0.0412371134020619,0.123781473236497,0.739025231918941,27089181,2016,"Okbay","SSGAC","Psychiatric / neurological",NA,NA,161460,"SD","Males and females","European"
"1030","Depressive symptoms","NPC1L1 inhibitor",1,0.0412371134020619,0.123711340206186,0.738882680363527,27089181,2016,"Okbay","SSGAC","Psychiatric / neurological",NA,NA,161460,"SD","Males and females","European"
"1031","Digit symbol","NPC1L1 inhibitor",1,0.181443298969072,0.696907216494845,0.794589928227816,21130836,2011,"Luciano",NA,"Psychiatric / neurological",NA,NA,2956,"SD (number correct in 90/120 seconds)","Males and females","European"
"1032","Digit symbol","NPC1L1 inhibitor",1,0.181443298969072,0.697148268356813,0.794659363028019,21130836,2011,"Luciano",NA,"Psychiatric / neurological",NA,NA,2956,"SD (number correct in 90/120 seconds)","Males and females","European"
"1033","G speed factor","NPC1L1 inhibitor",1,-1.35051546391753,0.777319587628866,0.0823164976858937,21130836,2011,"Luciano",NA,"Psychiatric / neurological",NA,NA,2430,"SD","Males and females","European"
"1034","G speed factor","NPC1L1 inhibitor",1,-1.35051546391753,0.789203814080342,0.0870372080636512,21130836,2011,"Luciano",NA,"Psychiatric / neurological",NA,NA,2430,"SD","Males and females","European"
"1035","Hippocampus volume","NPC1L1 inhibitor",1,87.3443298969072,127.139603185034,0.492085590747179,25607358,2015,"Hibar","ENIGMA","Psychiatric / neurological",NA,NA,30717,"mm3","Males and females","European"
"1036","Hippocampus volume","NPC1L1 inhibitor",1,87.3443298969072,126.832989690722,0.491039619802299,25607358,2015,"Hibar","ENIGMA","Psychiatric / neurological",NA,NA,30717,"mm3","Males and females","European"
"1037","Inspection time","NPC1L1 inhibitor",1,-0.878350515463918,0.731958762886598,0.230139340443417,21130836,2011,"Luciano",NA,"Psychiatric / neurological",NA,NA,2645,"SD (milliseconds)","Males and females","European"
"1038","Inspection time","NPC1L1 inhibitor",1,-0.878350515463918,0.737318465043501,0.233544867244713,21130836,2011,"Luciano",NA,"Psychiatric / neurological",NA,NA,2645,"SD (milliseconds)","Males and females","European"
"1039","Internalizing problems","NPC1L1 inhibitor",1,-0.519587628865979,1.14845360824742,0.650963777738144,24839885,2014,"Benke","EAGLE","Psychiatric / neurological",NA,NA,4596,NA,"Males and females","European"
"1040","Internalizing problems","NPC1L1 inhibitor",1,-0.519587628865979,1.14965271036624,0.651303695604727,24839885,2014,"Benke","EAGLE","Psychiatric / neurological",NA,NA,4596,NA,"Males and females","European"
"1041","Intracranial volume","NPC1L1 inhibitor",1,-8542.24742268041,51349.5395882718,0.86787766546685,25607358,2015,"Hibar","ENIGMA","Psychiatric / neurological",NA,NA,30717,"mm3","Males and females","European"
"1042","Intracranial volume","NPC1L1 inhibitor",1,-8542.24742268041,51342.2865979381,0.867859172466638,25607358,2015,"Hibar","ENIGMA","Psychiatric / neurological",NA,NA,30717,"mm3","Males and females","European"
"1043","Nucleus accumbens volume","NPC1L1 inhibitor",1,25.2268041237113,29.9539875535672,0.399684313044719,25607358,2015,"Hibar","ENIGMA","Psychiatric / neurological",NA,NA,30717,"mm3","Males and females","European"
"1044","Nucleus accumbens volume","NPC1L1 inhibitor",1,25.2268041237113,29.8453608247423,0.397971030089455,25607358,2015,"Hibar","ENIGMA","Psychiatric / neurological",NA,NA,30717,"mm3","Males and females","European"
"1045","Pallidum volume","NPC1L1 inhibitor",1,-28.4845360824742,51.4413856834377,0.5797650034783,25607358,2015,"Hibar","ENIGMA","Psychiatric / neurological",NA,NA,30717,"mm3","Males and females","European"
"1046","Pallidum volume","NPC1L1 inhibitor",1,-28.4845360824742,51.360824742268,0.579170651005435,25607358,2015,"Hibar","ENIGMA","Psychiatric / neurological",NA,NA,30717,"mm3","Males and females","European"
"1047","Putamen volume","NPC1L1 inhibitor",1,91.6721649484536,161.360864930389,0.569954201999356,25607358,2015,"Hibar","ENIGMA","Psychiatric / neurological",NA,NA,30717,"mm3","Males and females","European"
"1048","Putamen volume","NPC1L1 inhibitor",1,91.6721649484536,161.094845360825,0.569317392947452,25607358,2015,"Hibar","ENIGMA","Psychiatric / neurological",NA,NA,30717,"mm3","Males and females","European"
"1049","Schizophrenia","NPC1L1 inhibitor",1,0.191683544434845,0.276288659793814,0.487820191400834,25056061,2014,"Ripke S","PGC","Psychiatric / neurological",35476,46839,82315,"log odds","Males and females","Mixed"
"1050","Schizophrenia","NPC1L1 inhibitor",1,0.191683544434845,0.276966539825908,0.488885862946839,25056061,2014,"Ripke S","PGC","Psychiatric / neurological",35476,46839,82315,"log odds","Males and females","Mixed"
"1051","Simple reaction time","NPC1L1 inhibitor",1,0.606185567010309,0.670842648901441,0.366197934602528,21130836,2011,"Luciano",NA,"Psychiatric / neurological",NA,NA,2378,"SD (milliseconds)","Males and females","European"
"1052","Simple reaction time","NPC1L1 inhibitor",1,0.606185567010309,0.668041237113402,0.364191393721584,21130836,2011,"Luciano",NA,"Psychiatric / neurological",NA,NA,2378,"SD (milliseconds)","Males and females","European"
"1053","Subjective well being","NPC1L1 inhibitor",1,-0.0618556701030928,0.0827106539942646,0.454546937768359,27089181,2016,"Okbay","SSGAC","Psychiatric / neurological",NA,NA,298420,"SD","Males and females","European"
"1054","Subjective well being","NPC1L1 inhibitor",1,-0.0618556701030928,0.0824742268041237,0.453254704753736,27089181,2016,"Okbay","SSGAC","Psychiatric / neurological",NA,NA,298420,"SD","Males and females","European"
"1055","Thalamus volume","NPC1L1 inhibitor",1,-22.2969072164948,168.164948453608,0.89451803320007,25607358,2015,"Hibar","ENIGMA","Psychiatric / neurological",NA,NA,30717,"mm3","Males and females","European"
"1056","Thalamus volume","NPC1L1 inhibitor",1,-22.2969072164948,168.180035804134,0.894527440622554,25607358,2015,"Hibar","ENIGMA","Psychiatric / neurological",NA,NA,30717,"mm3","Males and females","European"
"1057","Age at menarche","NPC1L1 inhibitor",1,-0.152577319587629,0.170197270453814,0.370000000000144,25231870,2014,"Perry JR","ReproGen","Reproductive aging",NA,NA,182416,"years","Females","European"
"1058","Age at menarche","NPC1L1 inhibitor",1,-0.152577319587629,0.170893926057195,0.371954186774962,25231870,2014,"Perry JR","ReproGen","Reproductive aging",NA,NA,182416,"years","Females","European"
"1059","Age at menopause","NPC1L1 inhibitor",1,0,0.618556701030928,1,26414677,2015,"Day","ReproGen","Reproductive aging",NA,NA,69360,"years","Females","European"
"1060","Age at menopause","NPC1L1 inhibitor",1,0,0.618556701030928,1,26414677,2015,"Day","ReproGen","Reproductive aging",NA,NA,69360,"years","Females","European"
"1061","Chronotype","NPC1L1 inhibitor",1,0.144656701030928,0.103818762886598,0.163511567801294,27494321,2016,"Jones","UK Biobank","Sleeping",NA,NA,128266,NA,"Males and females","European"
"1062","Chronotype","NPC1L1 inhibitor",1,0.144656701030928,0.104842395658761,0.167662440635026,27494321,2016,"Jones","UK Biobank","Sleeping",NA,NA,128266,NA,"Males and females","European"
"1063","Sleep duration","NPC1L1 inhibitor",1,0.0494521649484536,0.104618350515464,0.636433565105777,27494321,2016,"Jones","UK Biobank","Sleeping",NA,NA,128266,NA,"Males and females","European"
"1064","Sleep duration","NPC1L1 inhibitor",1,0.0494521649484536,0.10473758284452,0.636817577721012,27494321,2016,"Jones","UK Biobank","Sleeping",NA,NA,128266,NA,"Males and females","European"
"1065","Father’s age at death","PCSK9 inhibitor",1,0.0813975855130785,0.034692152917505,0.0189617379450734,27015805,2016,"Pilling","UK Biobank","Aging",NA,NA,75244,NA,"Males and females","European"
"1066","Father’s age at death","PCSK9 inhibitor",1,0.0813975855130785,0.0348171823163305,0.019394679298649,27015805,2016,"Pilling","UK Biobank","Aging",NA,NA,75244,NA,"Males and females","European"
"1067","Mother’s age at death","PCSK9 inhibitor",1,0.0266903420523139,0.0384006997753054,0.487025017378541,27015805,2016,"Pilling","UK Biobank","Aging",NA,NA,75244,NA,"Males and females","European"
"1068","Mother’s age at death","PCSK9 inhibitor",1,0.0266903420523139,0.0383885311871227,0.486886960397446,27015805,2016,"Pilling","UK Biobank","Aging",NA,NA,75244,NA,"Males and females","European"
"1069","Parents' age at death","PCSK9 inhibitor",1,0.103724346076459,0.0562244316439242,0.0650627174804733,27015805,2016,"Pilling","UK Biobank","Aging",NA,NA,75244,NA,"Males and females","European"
"1070","Parents' age at death","PCSK9 inhibitor",1,0.103724346076459,0.0560987927565392,0.0644637890092098,27015805,2016,"Pilling","UK Biobank","Aging",NA,NA,75244,NA,"Males and females","European"
"1071","Top 1 % survival","PCSK9 inhibitor",1,-0.00112823138832998,0.0066366398390342,0.865009826691669,27015805,2016,"Pilling","UK Biobank","Aging",NA,NA,75244,NA,"Males and females","European"
"1072","Top 1 % survival","PCSK9 inhibitor",1,-0.00112823138832998,0.00663676562906619,0.865012360678017,27015805,2016,"Pilling","UK Biobank","Aging",NA,NA,75244,NA,"Males and females","European"
"1073","Birth weight","PCSK9 inhibitor",1,-0.000804828973843058,0.0295774791518392,0.978291545001896,27680694,2016,"Horikoshi",NA,"Anthropometric",NA,NA,153781,NA,"Males and females","Mixed"
"1074","Birth weight","PCSK9 inhibitor",1,-0.000804828973843058,0.0295774647887324,0.978291534462659,27680694,2016,"Horikoshi",NA,"Anthropometric",NA,NA,153781,NA,"Males and females","Mixed"
"1075","Body fat","PCSK9 inhibitor",1,0.0366197183098592,0.058953722334004,0.534494085438626,26833246,2016,"Lu",NA,"Anthropometric",NA,NA,100716,"SD","Males and females","European"
